City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
83,upata,8.0086,-62.3989,25.11,85,100,2.46,VE,1678415590
84,mahebourg,-20.4081,57.7,24.16,94,75,1.54,MU,1678415082
85,cayenne,4.9333,-52.3333,25.02,83,0,1.54,GF,1678415109
86,clyde river,70.4692,-68.5914,-20.87,84,0,4.12,CA,1678415086
87,saint-leu,-21.15,55.2833,24.98,90,56,5.98,RE,1678415100
88,samarai,-10.6167,150.6667,29.58,71,83,4.4,PG,1678415275
89,porto novo,6.4965,2.6036,26.96,81,99,3.53,BJ,1678415011
90,nargana,9.4428,-78.5906,25.02,81,53,3.59,PA,1678415590
91,mogzon,51.7435,111.9606,-10.02,60,2,8.79,RU,1678415590
92,pevek,69.7008,170.3133,-18.29,95,100,3.25,RU,1678415070
93,vestmannaeyjar,63.4427,-20.2734,-3.81,51,33,6.28,IS,1678415088
94,la criba,13.4536,-87.4133,27.43,63,100,0.99,HN,1678415590
95,coihaique,-45.5752,-72.0662,11.97,66,75,1.54,CL,1678415109
96,saint anthony,45.0205,-93.218,-0.22,92,100,3.09,US,1678415093
97,faanui,-16.4833,-151.75,28.38,72,100,6.15,PF,1678415069
98,dongning,44.0622,131.1207,6.72,57,43,3.11,CN,1678415591
99,doha,25.2867,51.5333,23.99,66,0,4.12,QA,1678414954
100,port blair,11.6667,92.75,28.04,65,32,4.52,IN,1678414921
101,lagoa,39.05,-27.9833,17.36,87,100,15.02,PT,1678415084
102,nyurba,63.2842,118.3319,-10.01,93,100,1.0,RU,1678415591
103,zambezi,-13.5432,23.1047,18.43,88,99,0.81,ZM,1678415386
104,puerto ayora,-0.7393,-90.3518,25.31,96,66,1.34,EC,1678415074
105,bredasdorp,-34.5322,20.0403,15.7,77,38,0.77,ZA,1678415076
106,oranjemund,-28.55,16.4333,15.46,86,0,2.0,NA,1678415592
107,dikson,73.5069,80.5464,-22.58,95,89,7.67,RU,1678415069
108,choya,52.0108,86.5467,-1.65,73,100,1.07,RU,1678415592
109,sabha,27.0377,14.4283,18.97,31,0,3.79,LY,1678415592
110,ostrovnoy,68.0531,39.5131,-15.02,97,100,4.6,RU,1678415095
111,huayucachi,-12.1333,-75.2333,9.44,92,100,0.9,PE,1678415592
112,albany,42.6001,-73.9662,0.19,73,96,1.76,US,1678415074
113,mirpur khas,25.5251,69.0159,25.74,24,98,2.08,PK,1678415592
114,xuanhua,40.6103,115.0447,16.93,20,0,7.17,CN,1678415593
115,hadejia,12.4498,10.0444,25.62,13,100,3.88,NG,1678415593
116,butaritari,3.0707,172.7902,27.54,77,97,5.99,KI,1678415088
117,anloga,5.7947,0.8973,27.51,80,99,5.98,GH,1678415593
118,bonavista,48.6499,-53.1147,-1.92,87,30,10.4,CA,1678415098
119,luwuk,-0.9516,122.7875,30.17,67,20,1.54,ID,1678415593
120,boguchany,58.3814,97.4531,-17.93,88,97,3.32,RU,1678415254
121,ardabil,38.2498,48.2933,0.75,86,75,2.06,IR,1678415406
122,kudat,6.8837,116.8477,27.96,78,20,2.57,MY,1678415271
123,leningradskiy,69.3833,178.4167,-3.99,83,100,3.06,RU,1678414805
124,asau,46.4333,26.4,5.71,87,7,2.43,RO,1678415435
125,conceicao da barra,-18.5933,-39.7322,25.42,81,100,3.08,BR,1678415393
126,sitka,57.0531,-135.33,1.94,41,100,2.06,US,1678415102
127,dunedin,-45.8742,170.5036,16.13,74,42,3.12,NZ,1678415069
128,asosa,10.0667,34.5333,22.35,34,100,2.62,ET,1678415594
129,alice springs,-23.7,133.8833,27.75,26,0,5.14,AU,1678415095
130,itaocara,-21.6692,-42.0761,22.65,92,100,0.91,BR,1678415594
131,phan thiet,10.9333,108.1,28.31,45,3,3.1,VN,1678415434
132,college,64.8569,-147.8028,-3.85,89,100,4.12,US,1678415257
133,chuy,-33.6971,-53.4616,19.78,91,0,2.98,UY,1678415074
134,butembo,0.15,29.2833,13.82,95,100,1.44,CD,1678415432
135,khatanga,71.9667,102.5,-27.57,94,100,4.66,RU,1678415087
136,margate,51.3813,1.3862,8.72,92,100,0.89,GB,1678415108
137,bairiki,1.3292,172.9752,31.0,70,20,4.12,KI,1678415594
138,muros,42.7762,-9.0603,15.05,87,75,4.8,ES,1678415263
139,vila franca do campo,37.7167,-25.4333,17.23,94,100,11.09,PT,1678415122
140,vila,42.0304,-8.1588,7.61,19,100,3.08,PT,1678415594
141,san giovanni lupatoto,45.3879,11.038,12.44,87,91,1.54,IT,1678415595
142,port moresby,-9.4431,147.1797,31.68,62,40,5.14,PG,1678415595
143,tecpan,14.7623,-90.9947,10.3,86,56,1.43,GT,1678415595
144,santa cruz cabralia,-16.2781,-39.0247,26.13,83,20,2.57,BR,1678415595
145,sainte-rose,16.3324,-61.6979,23.02,78,0,1.54,GP,1678415595
146,kumluca,36.3703,30.2869,13.32,65,1,1.48,TR,1678415420
147,harper,4.375,-7.7169,26.74,85,79,3.12,LR,1678415252
148,kalisz,51.7611,18.091,1.46,100,100,3.65,PL,1678415595
149,iwanai,42.9744,140.5089,6.15,91,100,2.57,JP,1678415295
150,ushumun,52.7833,126.5333,-4.66,86,100,5.6,RU,1678415596
151,asopos,36.7333,22.8667,12.14,80,45,2.01,GR,1678415596
152,chokurdakh,70.6333,147.9167,-28.18,96,51,2.67,RU,1678415073
153,atuona,-9.8,-139.0333,26.74,76,39,3.63,PF,1678415070
154,la ronge,55.1001,-105.2842,-11.86,52,0,4.63,CA,1678415106
155,abu dhabi,24.4667,54.3667,27.19,46,0,7.72,AE,1678415467
156,havre-saint-pierre,50.2334,-63.5986,1.0,59,0,4.12,CA,1678415104
157,chernyshevskiy,63.0128,112.4714,-18.07,94,100,5.02,RU,1678415423
158,hay river,60.8156,-115.7999,-8.01,49,40,5.14,CA,1678415596
159,mongo,12.1844,18.693,26.64,13,48,3.87,TD,1678415596
160,new norfolk,-42.7826,147.0587,21.72,54,100,2.68,AU,1678415083
161,kindu,-2.95,25.95,20.85,99,100,1.08,CD,1678415106
162,marsh harbour,26.5412,-77.0636,21.1,58,0,5.16,BS,1678415597
163,oistins,13.0667,-59.5333,24.05,88,20,0.51,BB,1678415281
164,saint george,37.1041,-113.5841,14.97,27,0,3.6,US,1678415081
165,boralday,43.3578,76.8594,-1.08,100,40,1.0,KZ,1678415597
166,provideniya,64.3833,-173.3,-10.91,67,0,1.0,RU,1678415079
167,ulaangom,49.9811,92.0667,-7.81,63,11,0.36,MN,1678415597
168,celestun,20.8667,-90.4,24.73,73,0,8.0,MX,1678415392
169,pitimbu,-7.4706,-34.8086,26.33,74,95,4.49,BR,1678415597
170,rawson,-43.3002,-65.1023,18.37,53,9,3.07,AR,1678415086
171,panguna,-6.3164,155.4848,22.18,92,100,0.32,PG,1678415597
172,nabire,-3.3667,135.4833,30.85,61,94,2.56,ID,1678415597
173,klaksvik,62.2266,-6.589,-1.49,76,100,6.38,FO,1678415090
174,san giovanni in fiore,39.2633,16.6996,8.32,79,100,2.61,IT,1678415597
175,kirgiz-miyaki,53.6324,54.7979,1.42,97,100,7.65,RU,1678415598
176,broken hill,-31.95,141.4333,24.84,24,0,2.55,AU,1678415416
177,bitung,1.4451,125.1824,30.47,70,16,4.5,ID,1678415598
178,tilichiki,60.4667,166.1,-10.96,75,4,2.17,RU,1678415116
179,tiksi,71.6872,128.8694,-26.57,91,88,1.6,RU,1678414986
180,sogne,58.0833,7.8167,-4.06,72,90,0.89,NO,1678415598
181,vao,-22.6667,167.4833,25.5,66,0,2.67,NC,1678415082
182,cayeli,41.0923,40.7292,12.38,58,100,1.34,TR,1678415598
183,yenagoa,4.9247,6.2642,25.18,92,35,1.47,NG,1678415598
184,katsuura,35.1333,140.3,17.08,73,100,10.46,JP,1678415094
185,kayanga,-1.5303,31.1511,13.43,95,100,1.53,TZ,1678415599
186,okhotsk,59.3833,143.3,-9.57,87,100,4.46,RU,1678415422
187,kuala perlis,6.4,100.1333,29.99,58,94,5.35,MY,1678415599
188,east london,-33.0153,27.9116,21.7,78,19,0.55,ZA,1678415090
189,los llanos de aridane,28.6585,-17.9182,16.18,81,0,3.6,ES,1678415115
190,sydney,-33.8679,151.2073,29.23,60,75,6.69,AU,1678415196
191,wanaka,-44.7,169.15,21.73,38,74,1.79,NZ,1678415269
192,north bend,43.4065,-124.2243,7.36,98,100,3.6,US,1678415094
193,ribeira grande,38.5167,-28.7,18.21,93,100,12.96,PT,1678415075
194,turayf,31.6725,38.6637,9.14,61,0,3.09,SA,1678415400
195,belmonte,-15.8631,-38.8828,25.07,86,100,3.52,BR,1678415269
196,aksarka,66.5606,67.7975,-10.58,94,100,5.76,RU,1678415408
197,deputatskiy,69.3,139.9,-25.26,79,2,0.74,RU,1678415272
198,cabo san lucas,22.8909,-109.9124,23.17,49,75,2.06,MX,1678415073
199,jaguarari,-10.2639,-40.1958,20.68,84,95,3.3,BR,1678415600
200,korla,41.7597,86.1469,8.81,37,97,7.05,CN,1678415267
201,kirakira,-10.4544,161.9205,28.04,80,90,0.4,SB,1678415098
202,vardo,70.3705,31.1107,-10.01,67,75,8.75,NO,1678415091
203,goundam,16.4145,-3.6708,24.65,7,0,4.11,ML,1678415600
204,artigas,-30.4,-56.4667,25.52,47,0,2.71,UY,1678415600
205,sangar,63.9242,127.4739,-11.45,84,100,8.83,RU,1678415269
206,rocha,-34.4833,-54.3333,17.56,97,45,2.46,UY,1678415103
207,mayo,38.8876,-76.5119,8.4,64,0,1.54,US,1678415124
208,nelson bay,-32.7167,152.15,27.03,65,56,9.83,AU,1678415600
209,mbandaka,0.0487,18.2603,22.42,85,100,1.55,CD,1678415600
210,sayyan,15.1718,44.3244,11.39,85,18,2.08,YE,1678415409
211,pacific grove,36.6177,-121.9166,13.14,79,100,11.18,US,1678414818
212,beloha,-25.1667,45.05,21.67,94,31,3.31,MG,1678415122
213,yellowknife,62.456,-114.3525,-11.71,67,20,4.63,CA,1678415085
214,umea,63.8284,20.2597,-12.27,84,0,2.06,SE,1678415100
215,karaton,-6.3424,106.1045,30.13,62,70,0.12,ID,1678415601
216,constantine,36.365,6.6147,9.67,87,20,0.51,DZ,1678415210
217,makakilo city,21.3469,-158.0858,26.18,42,100,5.66,US,1678415277
218,nikolskoye,59.7035,30.7861,-17.83,99,50,1.45,RU,1678415073
219,elko,41.0002,-115.5012,-0.99,69,100,2.68,US,1678415281
220,sao mateus,-18.7161,-39.8589,24.12,86,91,2.09,BR,1678415601
221,boyolangu,-8.1181,111.8935,27.77,70,100,1.85,ID,1678415390
222,san cristobal,7.7669,-72.225,19.74,97,100,1.28,VE,1678415103
223,ilyich,40.8464,68.5067,14.59,51,68,3.27,KZ,1678415602
224,maxixe,-23.8597,35.3472,23.96,95,14,3.32,MZ,1678415602
225,shaunavon,49.6501,-108.4181,-13.12,96,100,6.19,CA,1678415602
226,broome,42.2506,-75.833,0.25,78,100,4.12,US,1678414828
227,cozumel,20.5083,-86.9458,25.6,78,0,1.79,MX,1678415431
228,isangel,-19.55,169.2667,32.06,58,40,2.57,VU,1678415265
229,peniche,39.3558,-9.3811,15.62,93,72,3.74,PT,1678414891
230,hami,42.8,93.45,7.29,21,100,3.44,CN,1678415383
231,manokwari,-0.8667,134.0833,28.62,73,49,3.43,ID,1678415089
232,chanute,37.6792,-95.4572,7.06,70,0,4.63,US,1678415602
233,auburn,47.3073,-122.2284,9.32,55,100,6.69,US,1678415602
234,constitucion,-35.3333,-72.4167,14.1,95,45,2.64,CL,1678414867
235,avera,33.194,-82.5271,14.19,60,99,0.9,US,1678415113
236,sisimiut,66.9395,-53.6735,-14.62,78,2,2.85,GL,1678415603
237,vitim,59.4511,112.5578,-15.1,83,73,5.06,RU,1678415603
238,nouadhibou,20.931,-17.0347,19.79,68,0,7.19,MR,1678415428
239,kinablangan,7.6947,126.5503,28.41,69,32,5.52,PH,1678415603
240,cuautepec,16.7,-99.0,22.78,80,0,1.14,MX,1678415603
241,burnie,-41.0667,145.9167,21.92,57,100,5.47,AU,1678415118
242,kudahuvadhoo,2.6708,72.8944,27.32,76,61,5.92,MV,1678415082
243,nanortalik,60.1432,-45.2371,-3.06,73,99,5.68,GL,1678415105
244,awbari,26.5921,12.7805,18.0,24,0,2.34,LY,1678415603
245,atasu,48.6814,71.6433,-9.13,80,20,3.38,KZ,1678415603
246,adrar,20.5022,-10.0711,22.11,15,0,4.72,MR,1678415113
247,marzuq,14.4,46.4667,15.49,64,23,3.05,YE,1678415079
248,sterling,39.0062,-77.4286,7.53,64,0,2.68,US,1678415081
249,lavrentiya,65.5833,-171.0,-14.58,89,23,2.0,RU,1678415092
250,abidjan,5.3094,-4.0197,24.98,88,100,8.23,CI,1678415295
251,zhengjiatun,43.5064,123.5064,14.32,33,100,10.21,CN,1678415604
252,mount gambier,-37.8333,140.7667,20.3,57,100,2.17,AU,1678415071
253,baoshan,46.5586,131.4244,1.52,70,56,2.84,CN,1678415604
254,chopda,21.25,75.3,25.95,21,3,1.82,IN,1678415604
255,georgetown,5.4112,100.3354,28.96,67,20,4.63,MY,1678414805
256,naze,28.3667,129.4833,20.51,63,0,5.44,JP,1678415098
257,portland,45.5234,-122.6762,6.72,89,100,6.69,US,1678415164
258,olafsvik,64.8945,-23.7142,-4.75,60,72,12.06,IS,1678415279
259,cherskiy,68.75,161.3,-19.62,92,100,2.16,RU,1678415089
260,altamirano,16.8833,-92.15,13.39,86,38,0.83,MX,1678415605
261,itoman,26.1247,127.6694,22.43,64,20,7.2,JP,1678415413
262,fortuna,40.5982,-124.1573,9.81,93,100,11.32,US,1678415087
263,puerto escondido,15.85,-97.0667,26.46,78,40,2.57,MX,1678415085
264,tura,25.5198,90.2201,25.23,26,100,0.43,IN,1678415092
265,bolotnoye,55.6717,84.3981,-11.82,95,88,4.59,RU,1678415605
266,ekhabi,53.5102,142.9671,-4.82,85,43,4.38,RU,1678415605
267,roma,43.2128,-75.4557,-1.69,83,0,0.0,US,1678414879
268,akdagmadeni,39.6603,35.8836,5.36,71,100,3.06,TR,1678415606
269,te anau,-45.4167,167.7167,18.55,39,27,3.72,NZ,1678415252
270,coquimbo,-29.9533,-71.3436,17.85,94,0,0.0,CL,1678415145
271,coahuayana,18.7333,-103.6833,22.04,83,68,1.41,MX,1678415082
272,torbay,47.6666,-52.7314,-0.41,87,100,9.77,CA,1678415085
273,laguna,38.421,-121.4238,9.56,90,100,11.32,US,1678414917
274,ensenada,31.8667,-116.6167,13.3,76,13,2.6,MX,1678415606
275,ponta do sol,32.6667,-17.1,19.84,85,39,2.04,PT,1678415107
276,bowen,-20.0167,148.2333,29.19,75,17,5.38,AU,1678415606
277,araouane,18.9048,-3.5265,23.5,7,0,4.53,ML,1678415276
278,acapulco,16.8634,-99.8901,25.9,73,0,2.57,MX,1678415262
279,rorvik,64.8621,11.2373,-1.94,93,100,10.29,NO,1678415265
280,ahipara,-35.1667,173.1667,21.32,83,92,6.22,NZ,1678415070
281,evensk,61.95,159.2333,-18.81,94,86,0.82,RU,1678415287
282,ust-kuyga,70.0167,135.6,-27.59,94,22,3.96,RU,1678415606
283,moramanga,-18.9333,48.2,18.83,98,100,1.31,MG,1678415607
284,spearfish,44.4908,-103.8594,-8.4,77,100,0.0,US,1678415607
285,kaputa,-8.4689,29.6619,19.21,70,99,1.42,ZM,1678415607
286,sinegorye,62.0788,150.477,-15.75,80,25,1.19,RU,1678415607
287,kalevala,65.2,31.1667,-11.6,91,98,4.17,RU,1678415607
288,odweyne,9.4092,45.064,18.16,79,73,3.55,SO,1678415607
289,letchworth,51.9794,-0.2284,8.83,98,100,4.12,GB,1678415607
290,kyzyl-suu,42.3414,78.0056,4.36,56,5,1.82,KG,1678415607
291,morondava,-20.2833,44.2833,25.0,89,100,6.24,MG,1678415608
292,mount isa,-20.7333,139.5,23.87,88,100,5.66,AU,1678415091
293,linjiang,41.8069,126.9078,13.64,39,83,2.43,CN,1678415608
294,tonk,26.1667,75.7833,23.4,34,0,1.12,IN,1678415608
295,kemijarvi,66.7131,27.4306,-11.63,95,100,3.59,FI,1678415608
296,palamos,41.8484,3.1291,13.33,52,70,0.45,ES,1678415608
297,seredka,58.1584,28.1858,-22.92,100,87,1.9,RU,1678415608
298,pavlodar,52.3,76.95,-7.11,86,0,2.0,KZ,1678415599
299,dubbo,-32.25,148.6167,28.07,23,0,1.54,AU,1678415608
300,mengcheng,33.2579,116.5655,24.33,35,32,5.02,CN,1678415608
301,luderitz,-26.6481,15.1594,15.78,75,0,3.85,NA,1678415073
302,naron,43.5167,-8.1528,13.9,90,79,6.61,ES,1678415120
303,aden,12.7794,45.0367,25.09,80,28,8.32,YE,1678415264
304,mareeba,-17.0,145.4333,30.82,61,0,3.62,AU,1678415282
305,manzanillo,20.3433,-77.1167,22.39,64,52,6.14,CU,1678415609
306,gamboma,-1.8764,15.8644,21.1,95,100,2.26,CG,1678415609
307,kloulklubed,7.0419,134.2556,28.28,77,43,5.68,PW,1678415268
308,talnakh,69.4865,88.3972,-19.89,98,100,5.82,RU,1678415076
309,krutinka,56.0055,71.5113,-4.36,77,100,7.79,RU,1678415609
310,meulaboh,4.1363,96.1285,25.35,87,100,1.75,ID,1678415278
311,moron,-34.6534,-58.6198,27.83,64,91,4.94,AR,1678415609
312,tombouctou,20.0,-3.0,23.01,9,0,5.31,ML,1678415609
313,bereda,43.2686,-7.5406,10.79,100,100,3.45,ES,1678415609
314,sigli,5.3848,95.9609,27.84,69,95,1.31,ID,1678415610
315,san mateo del mar,16.2,-95.0,26.73,73,0,2.83,MX,1678415610
316,san jose del palmar,4.9742,-76.2283,16.29,97,100,1.23,CO,1678415610
317,santiago,-33.4569,-70.6483,23.08,46,0,4.12,CL,1678415085
318,mount vernon,40.9126,-73.8371,6.01,59,0,2.57,US,1678415610
319,xining,36.6167,101.7667,6.95,20,56,0.99,CN,1678415433
320,lasa,46.6166,10.7002,7.23,96,94,1.82,IT,1678415112
321,panjab,34.388,67.0233,-2.24,77,63,1.37,AF,1678415610
322,xuanwu,32.069,118.8138,21.97,32,11,4.01,CN,1678415610
323,kodiak,57.79,-152.4072,8.73,27,0,7.72,US,1678415077
324,kavieng,-2.5744,150.7967,28.41,71,100,1.32,PG,1678415089
325,borgo san dalmazzo,44.333,7.4858,9.4,45,85,1.91,IT,1678415611
326,nenjiang,49.1833,125.2167,-1.17,87,100,7.44,CN,1678415611
327,cap-haitien,19.7578,-72.2042,23.8,65,100,3.72,HT,1678415611
328,hirara,24.8,125.2833,23.92,56,20,8.23,JP,1678415611
329,angoche,-16.2325,39.9086,23.77,93,100,3.66,MZ,1678415611
330,gat,31.61,34.7642,11.89,63,1,1.26,IL,1678415117
331,westport,41.1415,-73.3579,4.86,61,0,5.14,US,1678415260
332,flinders,-34.5833,150.8552,27.88,60,0,2.68,AU,1678415262
333,booue,-0.0921,11.9385,22.45,99,100,2.24,GA,1678415611
334,tabou,4.423,-7.3528,26.77,87,43,3.0,CI,1678415283
335,krasnik,50.9236,22.2271,1.82,96,100,4.22,PL,1678415611
336,havoysund,70.9963,24.6622,-7.87,67,100,6.33,NO,1678415273
337,anshun,26.25,105.9333,16.56,66,64,5.27,CN,1678415612
338,leova,46.4786,28.2553,9.17,77,71,2.82,MD,1678415612
339,corlatel,44.3986,22.9331,9.87,84,100,1.43,RO,1678415612
340,pangai,-19.8,-174.35,28.06,61,75,5.66,TO,1678415612
341,jeremie,18.65,-74.1167,24.04,71,86,6.04,HT,1678415612
342,port hedland,-20.3167,118.5667,36.03,49,0,4.63,AU,1678415290
343,alferrarede,39.4833,-8.1667,14.15,93,99,1.69,PT,1678415612
344,fairbanks,64.8378,-147.7164,-3.84,89,100,4.12,US,1678415274
345,havelock,34.8791,-76.9013,13.97,81,0,0.0,US,1678415288
346,bailleul,50.7359,2.7359,10.06,91,58,5.91,FR,1678415403
347,augusto correa,-1.0217,-46.635,23.59,97,100,0.92,BR,1678415612
348,codajas,-3.8367,-62.0569,23.67,96,100,0.79,BR,1678415613
349,poum,-20.2333,164.0167,27.38,69,7,5.51,NC,1678415248
350,zhigansk,66.7697,123.3711,-13.95,94,100,2.38,RU,1678415107
351,sao filipe,14.8961,-24.4956,26.58,49,9,5.06,CV,1678415072
352,san patricio,28.017,-97.5169,23.24,80,100,6.0,US,1678415094
353,idaho falls,43.4666,-112.0341,-5.69,81,0,4.12,US,1678415613
354,aklavik,68.2191,-135.0107,-15.1,86,100,11.7,CA,1678415072
355,nadvoitsy,63.8667,34.3167,-14.3,93,78,3.55,RU,1678415613
356,kamaishi,39.2667,141.8833,12.89,65,100,5.1,JP,1678415613
357,pesochnoye,58.006,39.1772,-16.67,100,100,1.55,RU,1678415613
358,isoka,-10.1606,32.6335,16.07,94,100,0.98,ZM,1678415613
359,grand gaube,-20.0064,57.6608,24.22,90,100,0.89,MU,1678415067
360,nayudupeta,13.9,79.9,23.49,66,72,0.67,IN,1678415613
361,sand springs,36.1398,-96.1089,9.84,79,75,3.6,US,1678415614
362,lira,2.235,32.9097,22.91,54,93,0.38,UG,1678415413
363,kanniyakumari,8.0833,77.5667,26.59,71,100,9.63,IN,1678415614
364,mahonda,-6.45,39.4667,26.92,77,93,5.12,TZ,1678415614
365,puri,19.8,85.85,25.29,58,100,1.67,IN,1678415614
366,honningsvag,70.9821,25.9704,-8.14,86,100,6.69,NO,1678415105
367,beira,-19.8436,34.8389,28.05,83,75,7.2,MZ,1678415396
